Season,Episode,Line Number,Speaker,Line
7,3,80,Pete,"Biercules! Come here, man.
"
7,3,81,Marshall,"Hey, I tried to call you all night.
"
7,3,82,Pete,"My God, sorry. I should have responded but it was Thursday night.
"
7,3,83,Marshall,"It is Sunday.
"
7,3,84,Pete,"And you know what that means. ""Edward bottles with money""!
"
7,3,85,Ted (2030),"Children, Edward bottles for money is a game that involves taping two bottles of liquor at the base of the hands. The goal is to finish the two bottles. Oh my God, why am I telling you this? Good move.
"
7,3,86,Marshall,"Ok, you know this old video of me?
"
7,3,87,Pete,"I watch it every day.
"
7,3,88,Marshall,"You have to take away the internet. Genre immediately.
"
7,3,89,Pete,"There are two ways for me to do it: Either you give me $ 4 million, or help me to go to the bathroom because I can not...
"
7,3,90,Marshall,"Yes, both are non-negotiable refusal.
"
7,3,91,Pete,"So, I'm sorry we could not handle together. But if you'll excuse me, I'm in the middle of the game ""to Edward bottles of money,"" and the competition is raised.
"
7,3,92,Marshall,"Who are you playing anyway?
"
7,3,93,Pete,"Just myself.
"
7,3,94,Ted (2030),"Meanwhile, Barney continued to list every lie he used to sleep.
"
7,3,95,Barney,"I do not have time to explain how I got there. I just need someone to suck the poison. The surgeon gave me a new face, darling. You realize that I am alive? My name is David Beckham. If I castais only the white swan, is the role for you. No, I am a lesbian. What I wear is just very realistic.
"
7,3,96,Nora,"Ok, let's move. What was the worst? The best of the worst? The cream of the crop?
"
7,3,97,Barney,"Oh, once I am the soul man. There was this pretty girl who only go out with black.
"
7,3,98,Woman,"Barney! Oh no, I knew it.
"
7,3,99,Ted,"I can not choose. They are both extraordinary.
"
7,3,100,Robin,"If architects had only two bullets, eh Ted?
"
7,3,101,Lily,"I knew it. Ted, left or right?
"
7,3,102,Ted,"Yes, yes, good idea. Let fate decide? I will choose the left.
"
7,3,103,"Lily, slapping him","Just called one of the two.
"
7,3,104,Robin,"Ted, to your heart, you know that you love one more than the other.Believe me, takes the other.
"
7,3,105,Ted,"Uh, I have perhaps not been clear is the... Robin Ball Architects.This event is a very hip.
"
7,3,106,Robin,"Ok, name one celebrity who will be there.
"
7,3,107,Ted,"Lenny Kravitz.
"
7,3,108,Robin,"Lenny Kravitz will be there?
"
7,3,109,Ted,"Yes. He is there every year. And it's a rock star.
"
7,3,110,Robin,"You know, Ted, in hindsight, it is too early to choose between these two girls. Takes a friend. Like, I dunno, maybe a friend who has a poster of Lenny Kravitz on his wall, and may or may not have dated this post and transported from his high school...
"
7,3,111,Ted,"This list of pros and cons leads to nothing. I need a color scale.
"
7,3,112,Lily and Robin,"Scale of colors!
"
7,3,113,Ted (2030),"And the children, we really sang.
"
7,3,114,Marshall,"Pete, please. I am unemployed. I have a huge mortgage. A baby arriving. And I'm about to lose a job that I really need because of a drunken video of 15 years ago.
"
7,3,115,Pete,"Ugh, you mean? Biercules, what's going on? Looks like you're another person. The guy in this video was cool. It had potential. It could have been president of a club one day.
"
7,3,116,Marshall,"There is no club.
"
7,3,117,Pete,"There he is just a troublemaker.
"
7,3,118,Marshall,"It's not that I want to be a troublemaker. Fair, I must be one. I'll be a dad. You have children one day, you will understand.
"
7,3,119,Pete,"Dude, I have 4 children.
"
7,3,120,Marshall,"Pete, please, remove the video.
"
7,3,121,Pete,"Ok, Biercules, I will remove it. If... you can beat me to the game of my choice.
"
7,3,122,Marshall,"Oh no.
"
7,3,123,Pete,"And I choose the beautiful game, the sweet science...
"
7,3,124,Marshall,"Pete, please, I'm tired...
"
7,3,125,Pete,"The sport of kings...
"
7,3,126,Marshall,"I do not want to play Edward bottles money.
"
7,3,127,Pete,"I was going to the darts, but it's Edward bottles to money!
"
7,3,128,Barney,"And that made all the lies related to space. Let the world of sports. Oh wait, I forgot for a space: ""I was bitten by a snake space. You have to suck all the poison around my... ""
"
7,3,129,Nora,"Okay, Barney, I have things to work tomorrow at 8 am which means I have just enough time to spend 11h in my shower to wash away all that.
"
7,3,130,Barney,"So that was cool. I can remember, or...?
"
7,3,131,Nora,"Barney, you're funny, beautiful, and really nice. But you are also a sociopath.
"
7,3,132,Barney,"Well, I count three for and one against.
"
7,3,133,Nora,"How can you still believe you have a chance with me?
"
7,3,134,Barney,"Because you are sat here all night. You could leave, but you did not. Listen, Nora, these lies, it was the old me. But I swear I try to change.You... make me want to change.
"
7,3,135,Nora,"How I know this is not a lie?
"
7,3,136,Barney,"I will prove it. I'll show you how much I'm serious. I will not leave this restaurant as I have not got a second date with you.
"
7,3,137,Nora,"Goodbye Barney.
"
7,3,138,Barney,"I do not laugh. It is a restaurant 24h/24. I will stay forever if necessary. And I will. Just water for me please.
"
7,3,139,Ted,"Ok, so the red bar indicates the level of attractiveness, blue, intellectual stimulation, green, emotional connection, yellow, compatibility aspirations of life, and purple, so she tried to pay or not.
"
7,3,140,Lily,"Well, it looks like Jessica wins in the first four categories.
"
7,3,141,Ted,"Do not fight in...
"
7,3,142,Robin,"Oh, that? It's nothing. It cost me three months' rent, and uh, I have never worn because I bought it for a big party to which you would have asked what did not happen. But, you know what? Do not feel guilty.
"
7,3,143,Ted,"What big event?
"
7,3,144,Robin,"This thing with your uncle.
"
7,3,145,Ted,"His funeral? It fell into the water, he emerged miraculously from his coma.
"
7,3,146,Robin,"And I forgive you. Now I can have my place and meet Lenny Kravitz?
"
7,3,147,Marshall,"I've done it again!
"
7,3,148,Lily,"Oh, dear. You're still drunk. I can not believe that I made the bet.
"
7,3,149,Marshall,"Just to be clear, ""I've done it again!""... Am not referring to my current state of inebriation.
"
7,3,150,Lily,"What does it therefore reference?
"
7,3,151,Marshall,"My name is Marshall Eriksen. I'm 33 and if my potential future employer, Garrison Cootes, look at this... Prostrate to Biercules!
"
7,3,152,Lily,"Well... it could be anyone...
"
7,3,153,Pete,"Oh, God...
"
7,3,154,Lily,"Pete, it's Lily Aldrin. I'll be brief. You're going out this video of Marshall. You know why? Because I am friends with three girls with whom you came to school, and girls say it all together. Every small detail.Huh. So... tick, tick... Pete so goes the clock in the little dick.
"
7,3,155,Ted,"Pete has a small dick?
"
7,3,156,Lily,"I have no idea. Well, what do you take?
"
7,3,157,Marshall,"It had to happen eventually. I tried so hard to suppress my... ""side-idiot-who-is-not-care-for nothing"" he rebelled and has struggled!
"
7,3,158,Robin,"It's for sure!
"
7,3,159,Marshall's voice,"Look at me! I am a windmill!
"
7,3,160,Marshall,"Who do I crazy? I'm not ready to be a father. I thought I was, but it's like... My father never did such things, you know?
"
7,3,161,Lily,"But if he did, you would love all the same. And to be honest, you do not love to come across a video of him running down the street naked shouting, ""Hey, Marshall, look at me! I have a stalactite on the head! ""
"
7,3,162,Barney,"Oh! Hi guys! Oh! My neck! Uh... oh! Hey! Look at this!
"
7,3,163,Robin,"Barney, what are you doing here?
"
7,3,164,Barney,"Oh, I told Nora that I would not leave until I have no second appointment, and I intend to do. I am here since 9 o'clock. I still need another minute. Say I'm crazy, but I'll stay here as long as it will not be returned.
"
7,3,165,Ted,"That's what I want. Barney's feelings for Nora, I want to feel again. I do not want to choose between two girls. I want to be completely baba one of the two.
"
7,3,166,Lily,"Yes, the stupid thing that makes us turn the head, pretty cool.
"
7,3,167,Marshall,"It's not bad. Also, for posterity, a statement drunk guy! I would not drink again.
"
7,3,168,Ted (2030),"And of course...
"
7,3,169,Marshall,"Carpet Biercules! Yeah!
"
7,3,170,Ted (2030),"But again, I digress.
"
7,3,171,Marshall,"Hello?
"
7,3,172,Garrison,"Marshall! Garrison Cootes.
"
7,3,173,Marshall,"Yes, Mr Cootes. How are you?
"
7,3,174,Garrison,"I wanted you to know we had conducted our inquiries, and there is something annoying.
"
7,3,175,Marshall,"Sir, the fact is that...
"
7,3,176,Garrison,"The rainbow in this sample is definitely related to chemical plants. Ok, I... Skip a line... We love you! It takes you.
"
7,3,177,Marshall,"It's fantastic. Thank you, Mr Cootes.
"
7,3,178,Garrison,"Well, nothing. Oh, and when you're in the office, try to wear something Biercules. Ok? Wow, that was a big snake.
"
7,3,179,Marshall,"Oh, there was a snake in the swamp?
"
7,3,180,Garrison,"No, I was talking about your pen1s. See you tomorrow.
"
7,3,181,Marshall,"I got the job.
"
7,3,182,Lily,"Yes!
"
7,3,183,Marshall,"And I think my boss is already sexually harassing me. But he saw the video and he does not care!
"
7,3,184,Lily,"Saw what? Maybe the video is not so bad after all.
"
7,3,185,Marshall,"Yes. Hello?
"
7,3,186,Pete,"Hey Marshall, I'm Pete Durkenson. We all went to Wesleyan.
"
7,3,187,Marshall,"Yes, no, I know. Pete, we drank together yesterday.
"
7,3,188,Pete,"Absolutely, now, the message from Lily makes sense. Listen, do not worry Bro ', I remove the video.
"
7,3,189,Marshall,"You know what? Let her.
"
7,3,190,Pete,"As you wish, Biercules. (He hangs up and is in an operating room with a man on the table) Scalpel.
"
7,3,191,Marshall,"You know what? That's good. I want my children to see every part of me.
"
7,3,192,Lily,"Yes. Even the side where you route the East Village naked.
"
7,3,193,Marshall,"I will remember Pete.
"
7,3,194,Lily,"It's a good idea.
"
7,3,195,Ted (2030),"That night, I brought Robin Bal.
"
7,3,196,Robin,"Thanks for taking me.
"
7,3,197,Ted,"The pleasure is mine. And you know, you might find it interesting.Some of these guys represent the history of New York.
"
7,3,198,Robin,"Yes, yes. Where is Lenny Kravitz?
"
7,3,199,Ted,"Right there. Leonard Kravitz, world-renowned architect. This guy is a star. He will make his famous reading of 90 minutes on the beams.
"
7,3,200,Robin,"Well, great. I'll go find one myself and hang myself.
"
7,3,201,Ted,"Ok
"
7,3,202,Ted (2030),"Children, you can not control when falling in love. It does not take days to think about. When this happens, you know quickly and with absolute certainty. I had forgotten. But reminded myself it was going.
"
7,7,1,Narrator,"Kids, in the fall of 2011, all of my friends were in relationships.
"
7,7,2,(British accent),"Hello again, my darlings.
"
7,7,3,Narrator,"So, later that night, Barney and Nora went skating.
"
7,7,4,Narrator,"Now, kids, for most guys, this would have meant the end of the date.
"
7,7,5,"Well, if Ted said that, I've got something to complain about, too","Ted's nuts.
"
7,7,6,And then it hit me,"a board game!
"
7,7,7,Narrator,"As Marshall explained the many
"
7,7,8,Man,"Good-bye, cruel world!
"
7,7,9,(whispers),"Sure.
"
7,7,10,Narrator,"Now, Kevin, as a trained psychologist, knew the appropriate way to voice his displeasure.
"
7,7,11,Narrator,"Instead, he took a different approach.
"
7,7,12,Narrator,"But then Marshall really started thinking about Kevin's theory.
"
7,7,13,Loretta,"♪ And then I don't feel ♪
"
7,7,14,(falsetto),"What?!
"
7,7,15,All,"Bam! Top of the charts!
"
7,7,16,Others,"Oh... Uh-huh? Uh-huh?
"
7,13,1,Narrator,"Kids, on New Year's Day 2012, Uncle Marshall took a trip to Minnesota to see someone he truly missed.
"
7,13,2,Mourner,"Shh.
"
7,13,3,(softly),"Which is what we'll be saying to the Bears in about three hours, right, Pop?
"
7,13,4,Narrator,"Kids, tailgating at the Vikings-Bears game was a tradition for Uncle Marshall and his dad.
"
7,13,5,That's how the government covered up the UFO crash in Roswell,"by canning the sliced up alien carcasses and calling it Spam.
"
7,13,6,Marshall,"So you haven't told your dad that you're pregnant yet?
"
7,13,7,Marshall,"Anyway, Dad, Ted and Barney's New Year's Eve wasn't off to a great start, either.
"
7,13,8,Narrator,"Kids, here's why we didn't have a problem with that.
"
7,13,9,Marshall,"Are you kidding me?
"
7,13,10,Announcer,"June 17th, 1983.
"
7,13,11,Eerie Whispering,"Chicken salad sandwich.
"
7,13,12,Announcer,"Halfway across the country in Michigan, her daughter is compelled to make almost exactly the same sandwich.
"
7,13,13,Eerie Whispering,"Tuna salad.
"
7,13,14,Announcer,"Coincidence?
"
7,13,15,"So, as the countdown to 212 continues, a quick warning, America","Tina Henderson is a soulless bitch who will stomp on your heart.
"
7,13,16,(crying),"I need you back, Tina.
"
7,13,17,Robin,"Okay, we're back live in 30 seconds.
"
7,13,18,Sandy,"Taxi, take me to Tina's house.
"
7,13,19,Man,"Sir, this is a falafel stand, and you're sitting in the hummus.
"
7,13,20,Announcer,"Touchdown, Vikings!
"
7,13,21,"it's a different book, begging the question","Has the book changed... or have I?
"
7,13,22,All,"Boo!
"
7,13,23,Marshall,"And that's when the night turned to absolute crap.
"
7,13,24,Barney,"♪ And we bang chicks in Ted's room. ♪
"
7,13,25,Marshall,"And so Puzzles got a bouncer,
"
7,13,26,So here's the deal,"You're gonna get back on air and count us into a better year, because I just can't do
"
7,13,27,So get this,"I lost Sandy Rivers.
"
7,13,28,Narrator,"That night became a turning point in Robin's career.
"
7,13,29,Narrator,"And just as he was about to lose it...
"
7,13,30,Both,"Happy New Year.
"
7,12,1,Robin,"Kids, have I ever told you the story of how I met your father?
"
7,12,2,(whispers),"Stop it.
"
7,12,3,Robin,"Sorry, kids.
"
7,12,4,Marshall,"Hey, guys!
"
7,12,5,"Because Big Fudge has come to town, and he brought his two friends","Mannim... Steamroller.
"
7,12,6,"Okay, first on the registry","nipple butter.
"
7,12,7,Robin,"Insane Duane was your father's best friend, back in the days before he met me or your Uncle Ted.
"
7,12,8,(Russian accent),"Well, Mrs. Scherbatsky, I'm sure that you and your husband...
"
7,12,9,"Um, you","not pregnant.
"
7,12,10,Announcer,"Next on Teenage Mommies...
"
7,12,11,Girl,"But you said you would watch Bella.
"
7,12,12,Robin,"I knew I could have talked to my friends.
"
7,12,13,(sobbing),"Oh, I am such a bad friend!
"
7,12,14,ROBIN (gasps),"Damn it.
"
7,12,15,Marshall,"Scott?
"
7,12,16,(hushed),"Scott!
"
7,12,17,Ted,"Well, lucky for us, someone at this table is skilled in the art of detection.
"
7,12,18,Lily,"No way.
"
7,12,19,Ted,"Wait a second.
"
7,12,20,Robin,"So, kids, I settled in for a Christmas alone.
"
7,12,21,Narrator,"Kids, your Aunt Robin never became a pole-vaulter, but she did become a famous journalist, a successful businesswoman, a world traveler.
"
7,6,1,Older Ted,"By the fall of 2011, technology had taken a lot of the intrigue out of life.
"
7,6,2,Marshall,"Yeah. Yeah.
"
7,6,3,Others,"Hm.
"
7,6,4,Barney,"You guys are idiots!
"
7,6,5,Narrator,"Okay, not completely dead.
"
7,6,6,Barney/Robin,"There's something wrong with her.
"
7,6,7,Barney,"We just sent you a picture of her from six months ago.
"
7,6,8,"For most of last year, she was engaged... to a mini fridge. And there's pictures","her and the mini fridge on a hike, her and the mini fridge in wine country, here's the mini fridge meeting her parents...
"
7,6,9,Barney,"When little Jack's not turning double plays, he's turning heads with this home run of an outfit!
"
7,6,10,Narrator,"Kids, at that moment, Kevin thought back to his earlier rule...
"
7,6,11,Ted,"Oh, my God, I've lost the ability to talk to girls without the Internet.
"
7,6,12,All,"Oh.
"
7,6,13,Robin,"Oh, yeah.
"
7,6,14,"Robin, Lily & Marshall","Apology accepted.
"
7,6,15,Narrator,"But just as things started to go well with Janet McIntyre...
"
7,6,16,Both,"Sweet... mother... of God!
"
7,6,17,Both,"Sweet... mother... of God.
"
7,6,18,Ted,"Whoa.
"
7,6,19,Ted,"Get it together, Mosby.
"
7,6,20,Ted,"I gots to know!
"
7,6,21,Narrator,"I was freaked out. Why? 'Cause I had just discovered that Janet McIntyre was... amazing!
"
7,6,22,Narrator,"And so the gender remained a secret, but Janet McIntyre's life no longer was.
"
7,10,1,Narrator,"Kids, Einstein was right.
"
7,10,2,(whispers),"I better get my 60 bucks back.
"
7,10,3,Ted,"Okay, quick,
"
7,10,4,Narrator,"Robin's boss, Sandy Rivers hosted this cruise every year, mostly to hit on the new employees.
"
7,10,5,Kevin,"Hey, Robin.
"
7,10,6,(whispers),"They know!
"
7,10,7,(whispers),"She knows!
"
7,10,8,A special welcome our four new interns,"Erika... and so on.
"
7,10,9,One safety matter,"life preservers are on the side rails, in case anyone falls overboard.
"
7,10,10,(whispers),"Lily has no idea I'm high.
"
7,10,11,(whispers),"Lily has no idea I'm high.
"
7,10,12,Narrator,"Marshall and I were still in line to get Lily's nachos.
"
7,10,13,Ted,"Marshall!
"
7,10,14,Narrator,"Robin and Barney were finally off the boat. so they both assumed it was going to be a lot easier to admit what they had done.
"
7,10,15,Nora,"Mom! Dad!
"
7,10,16,Both,"Should've done it on the boat.
"
7,10,17,Narrator,"Kids, she was right.
"
7,10,18,Ted,"My hand.
"
7,10,19,Both,"Time...
"
7,10,20,Both,"Lily!
"
7,10,21,Kevin,"How's it going, buddy?
"
7,10,22,Robin,"Hey, guys.
"
7,10,23,Narrator,"Sometimes hours can feel like minutes and sometimes a single second can last a lifetime.
"
7,4,1,Two things,"1) Somebody stole a very expensive bottle of wine from my office...
"
7,4,2,Maybe you should write on your little chart there,"""Patient selflessly tried to help a friend in need.""
"
7,4,3,"Sweetheart, it's like Maya Angelou keeps telling Oprah, and I keep telling you","When you know better, you do better.
"
7,4,4,"The Cold Call 5000 will dial every female client between the ages of 22 and 23, and leave the following message","Hi, I know this is crazy, but I saw you on the subway, and I knew we were meant to be.
"
7,4,5,Here's how it happened,"Marshall and Lily were supposed to go to the zoo-- okay, it all ties together, I swear. Now...
"
7,5,1,Narrator,"Kids, in October 2011, your Aunt Robin was in therapy. And against all logic, it was actually going well.
"
7,5,2,Narrator,"And that might have been the end of it.
"
7,5,3,Narrator,"And so Robin and Kevin had breakfast alone, side by side every day that week.
"
7,5,4,All,"Yeah...
"
7,5,5,All,"Yeah...
"
7,5,6,Nora,"Hi, sweetie.
"
7,5,7,"Well that's fine for something-ology, but tomorrow at 9","0 a.m. sharp Intro to Architecture is going on a field trip!
"
7,5,8,"Well, it's 9","5.
"
7,5,9,Show of hands,"who's thinking about a career in architecture?
"
7,5,10,Narrator,"That morning, Marshall's firm was getting the settlement offer from Gruber Pharmaceuticals, and Marshall couldn't wait to see the teddy bear turn into an Ewok.
"
7,5,11,Narrator,"Kids, I was wandering the city with 25 Intro to Architecture students when your Uncle Barney came to my rescue.
"
7,5,12,"Ultimately, Ewoks split Star Wars fandom into two camps","those born before, and those born after May 25, 1973: the Ewok Line.
"
7,5,13,"Hey, I just want to remind you we have Dr. Sonya at 4","0.
"
7,5,14,We got our settlement offer today,"$24,000 from a billion-dollar company.
"
7,5,15,Narrator,"Meanwhile, the worst field trip of all time was still trucking.
"
7,5,16,Both,"Ehhhh... it's creepy.
"
7,5,17,"Class, show of hands","Who thinks it's creepy to date your therapist?
"
7,5,18,Barney,"Wait a minute. Wait a minute.
"
7,5,19,"I mean, just look at the sample","guys, girls, blacks, Asians, a German family.
"
7,5,20,Marshall,"Another cake?!
"
7,5,21,"Yeah, dude. I mean, all jobs suck, but it's 4","0
"
7,5,22,(voice cracking),"I got through to you. Oh!
"
7,5,23,Narrator,"He became a deejay.
"
7,5,24,Narrator,"The next day, Marshall returned to Gruber Pharmaceuticals alone.
"
7,5,25,Narrator,"And kids, as we now know, they did.
"
7,11,1,Narrator,"In the fall of 2011, Lily and Marshall received a surprising gift from Lily's grandparents: their house in Long Island.
"
7,11,2,One,"sell it.
"
7,11,3,Two,"year-round haunted house.
"
7,11,4,Three,"giant fence around the perimeter, chimp sanctuary.
"
7,11,5,Four,"we destroy it with sledgehammers.
"
7,11,6,Or five,"we move in, raise our children and make this our family home.
"
7,11,7,(voice breaks),"As a family.
"
7,11,8,Narrator,"Now, kids, it had been a rough couple weeks for Barney.
"
7,11,9,Ted,"Hey.
"
7,11,10,Robin,"Hey, guys, for the last time, this place is enormous--
"
7,11,11,Narrator,"Kids, I cannot stress this enough: Barney and I were going through a tough time.
"
7,11,12,4,"0 a.m. in New York City.
"
7,11,13,Number one,"it's Brooklyn's fart trail.
"
7,11,14,Name,"Barney Stinson.
"
7,11,15,Narrator,"That's when I realized:
"
7,11,16,Narrator,"Which brings us to Thanksgiving.
"
7,11,17,Narrator,"But then we went outside.
"
7,11,18,"Okay, real quick","me and him, not gay, single, have a baby.
"
7,11,19,Women,"Aw...! So cute!
"
7,11,20,(whispers),"Your name is Hurricane. Don't ever forget it.
"
